file_name,video_length,file_size,resolution,avg_rgb,bit_depth,bit_rate,frame_rate,psnr,ssim,encoding_time
video10.mp4,27.243,3033648,"(960, 540)","(144.86434799382715, 129.0264236111111, 113.05253472222222)",8,882193,25.0,35.520163,0.986119,2.9835073947906494
video8.mp4,12.679,560324,"(1280, 576)","(133.24491373697919, 112.41680230034723, 108.08464898003473)",8,342136,30.0,28.868457,0.971338,1.6082172393798828
video14.mp4,10.044,1630046,"(1024, 576)","(106.00598483615451, 102.8929935031467, 106.85454644097221)",8,1160804,29.97,31.303111,0.968286,1.6808953285217285
video1.mp4,24.2,1659137,"(2732, 848)","(16.76621721249206, 16.853044973618054, 17.109303347468163)",8,484670,30.0,27.032417,0.888717,7.291441440582275
video11.mp4,181.034,38619818,"(1280, 630)","(125.44712301587302, 129.15572668650793, 108.37794022817461)",8,1566835,30.0,33.158873,0.981742,30.135793685913086
video5.mp4,9.814,1610531,"(1280, 720)","(108.0822634548611, 110.94127821180555, 120.22817925347222)",8,1172562,29.97002997002997,31.02649,0.950322,1.8633015155792236
video7.mp4,8.278,531045,"(1280, 720)","(74.60460394965278, 82.24267469618056, 107.37931640625)",8,501075,29.97002997002997,33.162101,0.979829,1.5011661052703857
video12.mp4,35.765,14152726,"(720, 1280)","(133.280546875, 131.0037966579861, 128.503369140625)",8,3029488,29.666666666666668,31.915338,0.962533,11.582557678222656
video13.mp4,11.703,1983225,"(576, 1024)","(104.99726528591579, 116.35510084364148, 122.82001071506076)",8,1214264,60.0,32.349582,0.972876,5.815951347351074
video15.mp4,10.048,4104767,"(1280, 720)","(122.60216905381944, 113.58233181423611, 106.64406141493056)",8,3261199,25.0,32.460952,0.969258,1.9966480731964111
video2.mp4,308.06,25826595,"(640, 360)","(49.06358072916667, 113.84897135416666, 80.50510416666667)",8,534578,25.0,30.998315,0.919295,27.498275995254517
video4.mp4,6.23,388569,"(1280, 720)","(89.41931098090278, 68.01114691840277, 80.49672634548611)",8,363394,23.976023976023978,32.548474,0.979929,0.9828760623931885
video3.mp4,117.967,4447025,"(1364, 768)","(20.65573642167644, 23.22061148277126, 22.040973622311828)",8,298906,30.0,28.208967,0.930024,22.428725481033325
video9.mp4,8.854,875501,"(960, 540)","(135.2108912037037, 125.10487268518519, 114.35244212962964)",8,782647,25.0,34.222542,0.985918,1.4806599617004395
video6.mp4,9.195,1109483,"(1280, 720)","(103.31018446180556, 114.8866796875, 113.69752821180556)",8,826174,29.97002997002997,31.083091,0.96845,2.1908960342407227
